Date,Integer_Year,Median Bedroom Price,Month,No. of Bedrooms,Year,Zip_Code,Median List Price Calculated,Median Market Value (Single Family),Median List Price per SqFt Calculated
2005-05-28,10,168997.0,5,3,2005,46220,133634.6047,171610.0,90.20647642
2006-05-28,11,169480.0,5,3,2006,46220,132092.8652,172880.0,90.13951703
2007-05-28,12,171968.0,5,3,2007,46220,148293.1662,174648.0,102.3466525
2008-05-28,13,175038.0,5,3,2008,46220,161007.0431,177360.0,111.8843796
2009-05-28,14,168980.0,5,3,2009,46220,158510.1089,171736.0,112.853668
2010-05-28,15,177941.0,5,3,2010,46220,179900.0,180449.0,124.7044218
2011-05-28,16,165630.0,5,3,2011,46220,169949.5,167706.0,129.7619048
2012-05-28,17,169430.0,5,3,2012,46220,179900.0,172018.0,129.4536817
2013-05-28,18,175868.0,5,3,2013,46220,174900.0,179084.0,136.3610956
2014-05-28,19,192362.0,5,3,2014,46220,189900.0,196489.0,135.8776584
2015-05-28,20,187058.0,5,3,2015,46220,194500.0,191751.0,138.23523830000002
2016-05-28,21,191647.0,5,3,2016,46220,214700.0,195697.0,152.63888889999996
2017-05-28,22,210553.0,5,3,2017,46220,234450.0,214523.0,161.05338319999996
2018-05-28,23,223640.0,5,3,2018,46220,274900.0,227859.0,176.04355719999995
2019-05-28,24,239383.0,5,3,2019,46220,257900.0,243411.0,180.8926368
1996-05-28,1,163100.0,5,4,1996,46220,66144.81219,135100.0,40.15331946
1997-05-28,2,173500.0,5,4,1997,46220,103366.257,132800.0,68.05418362
1998-05-28,3,188400.0,5,4,1998,46220,99356.94095,156200.0,60.79412303
1999-05-28,4,199000.0,5,4,1999,46220,125536.6478,143500.0,83.54973555
2000-05-28,5,216816.0,5,4,2000,46220,63475.57379,154342.0,38.82970064
2001-05-28,6,226846.0,5,4,2001,46220,76574.84908,156333.0,48.81490064
2002-05-28,7,224703.0,5,4,2002,46220,95380.29559,159444.0,62.51047879
2003-05-28,8,230068.0,5,4,2003,46220,104458.0972,164002.0,69.05132184
2004-05-28,9,237735.0,5,4,2004,46220,116035.2653,169315.0,77.15200501
2005-05-28,10,246555.0,5,4,2005,46220,133634.6047,171610.0,90.20647642
2006-05-28,11,247428.0,5,4,2006,46220,132092.8652,172880.0,90.13951703
2007-05-28,12,253666.0,5,4,2007,46220,148293.1662,174648.0,102.3466525
2008-05-28,13,254139.0,5,4,2008,46220,161007.0431,177360.0,111.8843796
2009-05-28,14,245464.0,5,4,2009,46220,158510.1089,171736.0,112.853668
2010-05-28,15,254577.0,5,4,2010,46220,179900.0,180449.0,124.7044218
2011-05-28,16,233209.0,5,4,2011,46220,169949.5,167706.0,129.7619048
2012-05-28,17,240489.0,5,4,2012,46220,179900.0,172018.0,129.4536817
2013-05-28,18,249676.0,5,4,2013,46220,174900.0,179084.0,136.3610956
2014-05-28,19,279312.0,5,4,2014,46220,189900.0,196489.0,135.8776584
2015-05-28,20,279008.0,5,4,2015,46220,194500.0,191751.0,138.23523830000002
2016-05-28,21,282468.0,5,4,2016,46220,214700.0,195697.0,152.63888889999996
2017-05-28,22,303210.0,5,4,2017,46220,234450.0,214523.0,161.05338319999996
2018-05-28,23,316901.0,5,4,2018,46220,274900.0,227859.0,176.04355719999995
2019-05-28,24,331883.0,5,4,2019,46220,257900.0,243411.0,180.8926368
1996-05-28,1,237400.0,5,5,1996,46220,66144.81219,135100.0,40.15331946
1997-05-28,2,261400.0,5,5,1997,46220,103366.257,132800.0,68.05418362
1998-05-28,3,288900.0,5,5,1998,46220,99356.94095,156200.0,60.79412303
1999-05-28,4,292400.0,5,5,1999,46220,125536.6478,143500.0,83.54973555
2000-05-28,5,265559.0,5,5,2000,46220,63475.57379,154342.0,38.82970064
2001-05-28,6,284868.0,5,5,2001,46220,76574.84908,156333.0,48.81490064
2002-05-28,7,276701.0,5,5,2002,46220,95380.29559,159444.0,62.51047879
2003-05-28,8,285756.0,5,5,2003,46220,104458.0972,164002.0,69.05132184
2004-05-28,9,302508.0,5,5,2004,46220,116035.2653,169315.0,77.15200501
2005-05-28,10,333893.0,5,5,2005,46220,133634.6047,171610.0,90.20647642
2006-05-28,11,330477.0,5,5,2006,46220,132092.8652,172880.0,90.13951703
2007-05-28,12,347398.0,5,5,2007,46220,148293.1662,174648.0,102.3466525
2008-05-28,13,345913.0,5,5,2008,46220,161007.0431,177360.0,111.8843796
2009-05-28,14,333984.0,5,5,2009,46220,158510.1089,171736.0,112.853668
2010-05-28,15,358203.0,5,5,2010,46220,179900.0,180449.0,124.7044218
2011-05-28,16,328089.0,5,5,2011,46220,169949.5,167706.0,129.7619048
2012-05-28,17,338744.0,5,5,2012,46220,179900.0,172018.0,129.4536817
2013-05-28,18,355845.0,5,5,2013,46220,174900.0,179084.0,136.3610956
2014-05-28,19,396364.0,5,5,2014,46220,189900.0,196489.0,135.8776584
2015-05-28,20,399225.0,5,5,2015,46220,194500.0,191751.0,138.23523830000002
2016-05-28,21,397899.0,5,5,2016,46220,214700.0,195697.0,152.63888889999996
2017-05-28,22,423055.0,5,5,2017,46220,234450.0,214523.0,161.05338319999996
2018-05-28,23,448653.0,5,5,2018,46220,274900.0,227859.0,176.04355719999995
2019-05-28,24,466957.0,5,5,2019,46220,257900.0,243411.0,180.8926368
2000-05-28,5,56813.0,5,1,2000,46219,86047.7989,74257.0,52.79074259
2001-05-28,6,57090.0,5,1,2001,46219,94526.6795,77667.0,64.4569728
2002-05-28,7,58828.0,5,1,2002,46219,98200.50312,80001.0,69.6804277
2003-05-28,8,57427.0,5,1,2003,46219,96655.87037,79446.0,68.67542536
2004-05-28,9,55778.0,5,1,2004,46219,97938.54356,80816.0,70.88420655
2005-05-28,10,59665.0,5,1,2005,46219,98380.00817,85858.0,70.24040986
2006-05-28,11,62586.0,5,1,2006,46219,103881.6441,88194.0,78.09662117
2007-05-28,12,58175.0,5,1,2007,46219,107618.0537,88885.0,84.14428049
2008-05-28,13,59893.0,5,1,2008,46219,99718.59237,87226.0,74.47598437
2009-05-28,14,53892.0,5,1,2009,46219,89501.40432999998,80597.0,63.68852767
2010-05-28,15,54773.0,5,1,2010,46219,89900.0,84207.0,65.61999527
2011-05-28,16,45220.0,5,1,2011,46219,79900.0,74900.0,63.97780623
2012-05-28,17,42863.0,5,1,2012,46219,82600.0,72205.0,61.23047314
2013-05-28,18,43177.0,5,1,2013,46219,87900.0,74578.0,68.01541426
2014-05-28,19,49330.0,5,1,2014,46219,94900.0,82935.0,67.06713781
2015-05-28,20,49968.0,5,1,2015,46219,91000.0,83783.0,69.50877245
2016-05-28,21,51265.0,5,1,2016,46219,89900.0,87628.0,70.0
2017-05-28,22,57759.0,5,1,2017,46219,89400.0,96961.0,69.43858139
2018-05-28,23,65366.0,5,1,2018,46219,115000.0,106702.0,86.58008658
2019-05-28,24,76049.0,5,1,2019,46219,119900.0,119783.0,97.56214689
1996-05-28,1,92400.0,5,2,1996,46219,109714.3563,100400.0,71.32099073
1997-05-28,2,74500.0,5,2,1997,46219,119636.8155,79900.0,95.74925893
1998-05-28,3,79000.0,5,2,1998,46219,106059.8472,83900.0,75.37216998
1999-05-28,4,84900.0,5,2,1999,46219,122640.2746,89100.0,97.91202049
2000-05-28,5,71405.0,5,2,2000,46219,86047.7989,74257.0,52.79074259
2001-05-28,6,74174.0,5,2,2001,46219,94526.6795,77667.0,64.4569728
2002-05-28,7,76335.0,5,2,2002,46219,98200.50312,80001.0,69.6804277
2003-05-28,8,74577.0,5,2,2003,46219,96655.87037,79446.0,68.67542536
2004-05-28,9,74452.0,5,2,2004,46219,97938.54356,80816.0,70.88420655
2005-05-28,10,79886.0,5,2,2005,46219,98380.00817,85858.0,70.24040986
2006-05-28,11,79662.0,5,2,2006,46219,103881.6441,88194.0,78.09662117
2007-05-28,12,80201.0,5,2,2007,46219,107618.0537,88885.0,84.14428049
2008-05-28,13,79206.0,5,2,2008,46219,99718.59237,87226.0,74.47598437
2009-05-28,14,72456.0,5,2,2009,46219,89501.40432999998,80597.0,63.68852767
2010-05-28,15,73969.0,5,2,2010,46219,89900.0,84207.0,65.61999527
2011-05-28,16,61323.0,5,2,2011,46219,79900.0,74900.0,63.97780623
2012-05-28,17,56281.0,5,2,2012,46219,82600.0,72205.0,61.23047314
2013-05-28,18,59084.0,5,2,2013,46219,87900.0,74578.0,68.01541426
2014-05-28,19,66590.0,5,2,2014,46219,94900.0,82935.0,67.06713781
2015-05-28,20,66762.0,5,2,2015,46219,91000.0,83783.0,69.50877245
2016-05-28,21,69556.0,5,2,2016,46219,89900.0,87628.0,70.0
2017-05-28,22,76435.0,5,2,2017,46219,89400.0,96961.0,69.43858139
2018-05-28,23,83289.0,5,2,2018,46219,115000.0,106702.0,86.58008658
2019-05-28,24,95966.0,5,2,2019,46219,119900.0,119783.0,97.56214689
1996-05-28,1,100000.0,5,3,1996,46219,109714.3563,100400.0,71.32099073
1997-05-28,2,83800.0,5,3,1997,46219,119636.8155,79900.0,95.74925893
1998-05-28,3,85600.0,5,3,1998,46219,106059.8472,83900.0,75.37216998
1999-05-28,4,92500.0,5,3,1999,46219,122640.2746,89100.0,97.91202049
2000-05-28,5,74920.0,5,3,2000,46219,86047.7989,74257.0,52.79074259
2001-05-28,6,79182.0,5,3,2001,46219,94526.6795,77667.0,64.4569728
2002-05-28,7,81867.0,5,3,2002,46219,98200.50312,80001.0,69.6804277
2003-05-28,8,81353.0,5,3,2003,46219,96655.87037,79446.0,68.67542536
2004-05-28,9,82883.0,5,3,2004,46219,97938.54356,80816.0,70.88420655
2005-05-28,10,87472.0,5,3,2005,46219,98380.00817,85858.0,70.24040986
2006-05-28,11,90405.0,5,3,2006,46219,103881.6441,88194.0,78.09662117
2007-05-28,12,91679.0,5,3,2007,46219,107618.0537,88885.0,84.14428049
2008-05-28,13,89355.0,5,3,2008,46219,99718.59237,87226.0,74.47598437
2009-05-28,14,82425.0,5,3,2009,46219,89501.40432999998,80597.0,63.68852767
2010-05-28,15,86036.0,5,3,2010,46219,89900.0,84207.0,65.61999527
2011-05-28,16,77511.0,5,3,2011,46219,79900.0,74900.0,63.97780623
2012-05-28,17,75192.0,5,3,2012,46219,82600.0,72205.0,61.23047314
2013-05-28,18,77161.0,5,3,2013,46219,87900.0,74578.0,68.01541426
2014-05-28,19,85077.0,5,3,2014,46219,94900.0,82935.0,67.06713781
2015-05-28,20,85854.0,5,3,2015,46219,91000.0,83783.0,69.50877245
2016-05-28,21,90028.0,5,3,2016,46219,89900.0,87628.0,70.0
2017-05-28,22,98900.0,5,3,2017,46219,89400.0,96961.0,69.43858139
2018-05-28,23,109051.0,5,3,2018,46219,115000.0,106702.0,86.58008658
2019-05-28,24,121703.0,5,3,2019,46219,119900.0,119783.0,97.56214689
1996-05-28,1,123900.0,5,4,1996,46219,109714.3563,100400.0,71.32099073
1997-05-28,2,114700.0,5,4,1997,46219,119636.8155,79900.0,95.74925893
1998-05-28,3,115400.0,5,4,1998,46219,106059.8472,83900.0,75.37216998
1999-05-28,4,111200.0,5,4,1999,46219,122640.2746,89100.0,97.91202049
2000-05-28,5,87479.0,5,4,2000,46219,86047.7989,74257.0,52.79074259
2001-05-28,6,96155.0,5,4,2001,46219,94526.6795,77667.0,64.4569728
2002-05-28,7,99935.0,5,4,2002,46219,98200.50312,80001.0,69.6804277
2003-05-28,8,98550.0,5,4,2003,46219,96655.87037,79446.0,68.67542536
2004-05-28,9,100876.0,5,4,2004,46219,97938.54356,80816.0,70.88420655
2005-05-28,10,108399.0,5,4,2005,46219,98380.00817,85858.0,70.24040986
2006-05-28,11,114201.0,5,4,2006,46219,103881.6441,88194.0,78.09662117
2007-05-28,12,116776.0,5,4,2007,46219,107618.0537,88885.0,84.14428049
2008-05-28,13,115402.0,5,4,2008,46219,99718.59237,87226.0,74.47598437
2009-05-28,14,108906.0,5,4,2009,46219,89501.40432999998,80597.0,63.68852767
2010-05-28,15,113565.0,5,4,2010,46219,89900.0,84207.0,65.61999527
2011-05-28,16,103357.0,5,4,2011,46219,79900.0,74900.0,63.97780623
2012-05-28,17,101030.0,5,4,2012,46219,82600.0,72205.0,61.23047314
2013-05-28,18,105813.0,5,4,2013,46219,87900.0,74578.0,68.01541426
2014-05-28,19,115929.0,5,4,2014,46219,94900.0,82935.0,67.06713781
2015-05-28,20,114530.0,5,4,2015,46219,91000.0,83783.0,69.50877245
2016-05-28,21,119914.0,5,4,2016,46219,89900.0,87628.0,70.0
2017-05-28,22,130445.0,5,4,2017,46219,89400.0,96961.0,69.43858139
2018-05-28,23,140520.0,5,4,2018,46219,115000.0,106702.0,86.58008658
2019-05-28,24,154445.0,5,4,2019,46219,119900.0,119783.0,97.56214689
2000-05-28,5,109028.0,5,5,2000,46219,86047.7989,74257.0,52.79074259
2001-05-28,6,114812.0,5,5,2001,46219,94526.6795,77667.0,64.4569728
2002-05-28,7,115474.0,5,5,2002,46219,98200.50312,80001.0,69.6804277
2003-05-28,8,113314.0,5,5,2003,46219,96655.87037,79446.0,68.67542536
2004-05-28,9,113727.0,5,5,2004,46219,97938.54356,80816.0,70.88420655
2005-05-28,10,125195.0,5,5,2005,46219,98380.00817,85858.0,70.24040986
2006-05-28,11,122078.0,5,5,2006,46219,103881.6441,88194.0,78.09662117
2007-05-28,12,124259.0,5,5,2007,46219,107618.0537,88885.0,84.14428049
2008-05-28,13,124341.0,5,5,2008,46219,99718.59237,87226.0,74.47598437
2009-05-28,14,117459.0,5,5,2009,46219,89501.40432999998,80597.0,63.68852767
2010-05-28,15,124241.0,5,5,2010,46219,89900.0,84207.0,65.61999527
2011-05-28,16,116047.0,5,5,2011,46219,79900.0,74900.0,63.97780623
2012-05-28,17,114691.0,5,5,2012,46219,82600.0,72205.0,61.23047314
2013-05-28,18,121974.0,5,5,2013,46219,87900.0,74578.0,68.01541426
2014-05-28,19,137051.0,5,5,2014,46219,94900.0,82935.0,67.06713781
2015-05-28,20,134898.0,5,5,2015,46219,91000.0,83783.0,69.50877245
2016-05-28,21,137077.0,5,5,2016,46219,89900.0,87628.0,70.0
2017-05-28,22,154459.0,5,5,2017,46219,89400.0,96961.0,69.43858139
2018-05-28,23,162837.0,5,5,2018,46219,115000.0,106702.0,86.58008658
2019-05-28,24,179696.0,5,5,2019,46219,119900.0,119783.0,97.56214689
1996-05-28,1,79100.0,5,1,1996,46227,116035.3785,102500.0,69.51224337
1997-05-28,2,68600.0,5,1,1997,46227,113129.9441,87300.0,62.89251442
1998-05-28,3,67500.0,5,1,1998,46227,125411.7205,94700.0,67.55518529
1999-05-28,4,66800.0,5,1,1999,46227,125846.011,97600.0,69.22362115
2000-05-28,5,51356.0,5,1,2000,46227,124201.0046,88517.0,65.4160905
2001-05-28,6,50783.0,5,1,2001,46227,127877.3465,96098.0,69.42955174
2002-05-28,7,51826.0,5,1,2002,46227,128293.6167,97626.0,70.48966185
2003-05-28,8,52227.0,5,1,2003,46227,130926.6396,97844.0,71.15825128
2004-05-28,9,56018.0,5,1,2004,46227,134133.1689,99638.0,72.57246442
2005-05-28,10,58691.0,5,1,2005,46227,122965.5341,109897.0,76.51239131
2006-05-28,11,61620.0,5,1,2006,46227,125597.9873,112173.0,78.09113042
2007-05-28,12,61223.0,5,1,2007,46227,122285.5592,113322.0,78.66763331
2008-05-28,13,62451.0,5,1,2008,46227,121119.3273,113260.0,78.8904213
2009-05-28,14,58235.0,5,1,2009,46227,110953.0887,108401.0,76.22892666
2010-05-28,15,64521.0,5,1,2010,46227,113900.0,113251.0,80.14705882
2011-05-28,16,57683.0,5,1,2011,46227,114900.0,103584.0,75.77586207
2012-05-28,17,55031.0,5,1,2012,46227,109900.0,105513.0,73.84987893
2013-05-28,18,51741.0,5,1,2013,46227,117450.0,108132.0,79.7533109
2014-05-28,19,60423.0,5,1,2014,46227,120000.0,117366.0,80.16162473
2015-05-28,20,65878.0,5,1,2015,46227,124950.0,118150.0,83.67213798
2016-05-28,21,65615.0,5,1,2016,46227,124900.0,122267.0,88.5129819
2017-05-28,22,72722.0,5,1,2017,46227,138400.0,132209.0,91.28218879
2018-05-28,23,79485.0,5,1,2018,46227,145000.0,144056.0,101.5243902
2019-05-28,24,89509.0,5,1,2019,46227,157450.0,154938.0,104.0429533
1996-05-28,1,85300.0,5,2,1996,46227,116035.3785,102500.0,69.51224337
1997-05-28,2,73500.0,5,2,1997,46227,113129.9441,87300.0,62.89251442
1998-05-28,3,74800.0,5,2,1998,46227,125411.7205,94700.0,67.55518529
1999-05-28,4,76500.0,5,2,1999,46227,125846.011,97600.0,69.22362115
2000-05-28,5,66157.0,5,2,2000,46227,124201.0046,88517.0,65.4160905
2001-05-28,6,72362.0,5,2,2001,46227,127877.3465,96098.0,69.42955174
2002-05-28,7,74972.0,5,2,2002,46227,128293.6167,97626.0,70.48966185
2003-05-28,8,73648.0,5,2,2003,46227,130926.6396,97844.0,71.15825128
2004-05-28,9,72739.0,5,2,2004,46227,134133.1689,99638.0,72.57246442
2005-05-28,10,77116.0,5,2,2005,46227,122965.5341,109897.0,76.51239131
2006-05-28,11,79586.0,5,2,2006,46227,125597.9873,112173.0,78.09113042
2007-05-28,12,81319.0,5,2,2007,46227,122285.5592,113322.0,78.66763331
2008-05-28,13,82832.0,5,2,2008,46227,121119.3273,113260.0,78.8904213
2009-05-28,14,79647.0,5,2,2009,46227,110953.0887,108401.0,76.22892666
2010-05-28,15,83668.0,5,2,2010,46227,113900.0,113251.0,80.14705882
2011-05-28,16,73861.0,5,2,2011,46227,114900.0,103584.0,75.77586207
2012-05-28,17,74007.0,5,2,2012,46227,109900.0,105513.0,73.84987893
2013-05-28,18,72752.0,5,2,2013,46227,117450.0,108132.0,79.7533109
2014-05-28,19,79395.0,5,2,2014,46227,120000.0,117366.0,80.16162473
2015-05-28,20,82409.0,5,2,2015,46227,124950.0,118150.0,83.67213798
2016-05-28,21,83267.0,5,2,2016,46227,124900.0,122267.0,88.5129819
2017-05-28,22,92268.0,5,2,2017,46227,138400.0,132209.0,91.28218879
2018-05-28,23,100805.0,5,2,2018,46227,145000.0,144056.0,101.5243902
2019-05-28,24,111430.0,5,2,2019,46227,157450.0,154938.0,104.0429533
1996-05-28,1,102300.0,5,3,1996,46227,116035.3785,102500.0,69.51224337
1997-05-28,2,88200.0,5,3,1997,46227,113129.9441,87300.0,62.89251442
1998-05-28,3,96000.0,5,3,1998,46227,125411.7205,94700.0,67.55518529
1999-05-28,4,98800.0,5,3,1999,46227,125846.011,97600.0,69.22362115
2000-05-28,5,90421.0,5,3,2000,46227,124201.0046,88517.0,65.4160905
2001-05-28,6,97764.0,5,3,2001,46227,127877.3465,96098.0,69.42955174
2002-05-28,7,99300.0,5,3,2002,46227,128293.6167,97626.0,70.48966185
2003-05-28,8,99791.0,5,3,2003,46227,130926.6396,97844.0,71.15825128
2004-05-28,9,101774.0,5,3,2004,46227,134133.1689,99638.0,72.57246442
2005-05-28,10,110506.0,5,3,2005,46227,122965.5341,109897.0,76.51239131
2006-05-28,11,112891.0,5,3,2006,46227,125597.9873,112173.0,78.09113042
2007-05-28,12,113808.0,5,3,2007,46227,122285.5592,113322.0,78.66763331
2008-05-28,13,113766.0,5,3,2008,46227,121119.3273,113260.0,78.8904213
2009-05-28,14,108657.0,5,3,2009,46227,110953.0887,108401.0,76.22892666
2010-05-28,15,113429.0,5,3,2010,46227,113900.0,113251.0,80.14705882
2011-05-28,16,104015.0,5,3,2011,46227,114900.0,103584.0,75.77586207
2012-05-28,17,106172.0,5,3,2012,46227,109900.0,105513.0,73.84987893
2013-05-28,18,109160.0,5,3,2013,46227,117450.0,108132.0,79.7533109
2014-05-28,19,118276.0,5,3,2014,46227,120000.0,117366.0,80.16162473
2015-05-28,20,118946.0,5,3,2015,46227,124950.0,118150.0,83.67213798
2016-05-28,21,123249.0,5,3,2016,46227,124900.0,122267.0,88.5129819
2017-05-28,22,133182.0,5,3,2017,46227,138400.0,132209.0,91.28218879
2018-05-28,23,145093.0,5,3,2018,46227,145000.0,144056.0,101.5243902
2019-05-28,24,155858.0,5,3,2019,46227,157450.0,154938.0,104.0429533
1996-05-28,1,131700.0,5,4,1996,46227,116035.3785,102500.0,69.51224337
1997-05-28,2,122700.0,5,4,1997,46227,113129.9441,87300.0,62.89251442
1998-05-28,3,127300.0,5,4,1998,46227,125411.7205,94700.0,67.55518529
1999-05-28,4,124200.0,5,4,1999,46227,125846.011,97600.0,69.22362115
2000-05-28,5,106624.0,5,4,2000,46227,124201.0046,88517.0,65.4160905
2001-05-28,6,119555.0,5,4,2001,46227,127877.3465,96098.0,69.42955174
2002-05-28,7,118388.0,5,4,2002,46227,128293.6167,97626.0,70.48966185
2003-05-28,8,119118.0,5,4,2003,46227,130926.6396,97844.0,71.15825128
2004-05-28,9,118446.0,5,4,2004,46227,134133.1689,99638.0,72.57246442
2005-05-28,10,131858.0,5,4,2005,46227,122965.5341,109897.0,76.51239131
2006-05-28,11,132314.0,5,4,2006,46227,125597.9873,112173.0,78.09113042
2007-05-28,12,134799.0,5,4,2007,46227,122285.5592,113322.0,78.66763331
2008-05-28,13,132510.0,5,4,2008,46227,121119.3273,113260.0,78.8904213
2009-05-28,14,129344.0,5,4,2009,46227,110953.0887,108401.0,76.22892666
2010-05-28,15,134353.0,5,4,2010,46227,113900.0,113251.0,80.14705882
2011-05-28,16,122944.0,5,4,2011,46227,114900.0,103584.0,75.77586207
2012-05-28,17,126072.0,5,4,2012,46227,109900.0,105513.0,73.84987893
2013-05-28,18,130281.0,5,4,2013,46227,117450.0,108132.0,79.7533109
2014-05-28,19,139827.0,5,4,2014,46227,120000.0,117366.0,80.16162473
2015-05-28,20,138364.0,5,4,2015,46227,124950.0,118150.0,83.67213798
2016-05-28,21,143286.0,5,4,2016,46227,124900.0,122267.0,88.5129819
2017-05-28,22,154391.0,5,4,2017,46227,138400.0,132209.0,91.28218879
2018-05-28,23,166717.0,5,4,2018,46227,145000.0,144056.0,101.5243902
2019-05-28,24,177644.0,5,4,2019,46227,157450.0,154938.0,104.0429533
2000-05-28,5,137107.0,5,5,2000,46227,124201.0046,88517.0,65.4160905
2001-05-28,6,143341.0,5,5,2001,46227,127877.3465,96098.0,69.42955174
2002-05-28,7,140448.0,5,5,2002,46227,128293.6167,97626.0,70.48966185
2003-05-28,8,144448.0,5,5,2003,46227,130926.6396,97844.0,71.15825128
2004-05-28,9,144285.0,5,5,2004,46227,134133.1689,99638.0,72.57246442
2005-05-28,10,159769.0,5,5,2005,46227,122965.5341,109897.0,76.51239131
2006-05-28,11,157389.0,5,5,2006,46227,125597.9873,112173.0,78.09113042
2007-05-28,12,161340.0,5,5,2007,46227,122285.5592,113322.0,78.66763331
2008-05-28,13,160455.0,5,5,2008,46227,121119.3273,113260.0,78.8904213
2009-05-28,14,158756.0,5,5,2009,46227,110953.0887,108401.0,76.22892666
2010-05-28,15,162196.0,5,5,2010,46227,113900.0,113251.0,80.14705882
2011-05-28,16,147738.0,5,5,2011,46227,114900.0,103584.0,75.77586207
2012-05-28,17,147784.0,5,5,2012,46227,109900.0,105513.0,73.84987893
2013-05-28,18,152155.0,5,5,2013,46227,117450.0,108132.0,79.7533109
2014-05-28,19,163516.0,5,5,2014,46227,120000.0,117366.0,80.16162473
2015-05-28,20,162793.0,5,5,2015,46227,124950.0,118150.0,83.67213798
2016-05-28,21,164812.0,5,5,2016,46227,124900.0,122267.0,88.5129819
2017-05-28,22,177815.0,5,5,2017,46227,138400.0,132209.0,91.28218879
2018-05-28,23,189687.0,5,5,2018,46227,145000.0,144056.0,101.5243902
2019-05-28,24,200849.0,5,5,2019,46227,157450.0,154938.0,104.0429533
2011-05-28,16,67721.0,5,1,2011,46214,115500.0,107142.0,69.92337165
2012-05-28,17,62049.0,5,1,2012,46214,115000.0,107164.0,67.86102063
2013-05-28,18,60014.0,5,1,2013,46214,118900.0,108700.0,69.37909757
2014-05-28,19,62354.0,5,1,2014,46214,118900.0,118315.0,74.00156617
2015-05-28,20,59140.0,5,1,2015,46214,119900.0,116337.0,76.54320988
2016-05-28,21,58707.0,5,1,2016,46214,125000.0,120948.0,78.08388158
2017-05-28,22,62079.0,5,1,2017,46214,139900.0,131547.0,82.59911894
2018-05-28,23,67590.0,5,1,2018,46214,150000.0,143052.0,90.51762866
2019-05-28,24,79324.0,5,1,2019,46214,155000.0,156175.0,94.90569687
1996-05-28,1,92900.0,5,2,1996,46214,113780.5997,106000.0,66.24896104
1997-05-28,2,83900.0,5,2,1997,46214,101135.6129,101000.0,63.73089579
1998-05-28,3,83400.0,5,2,1998,46214,88204.64734,106300.0,66.6474919
1999-05-28,4,86300.0,5,2,1999,46214,114029.4733,102600.0,64.81535478
2000-05-28,5,90449.0,5,2,2000,46214,120550.8632,100734.0,63.95090397
2001-05-28,6,93201.0,5,2,2001,46214,123389.3449,105175.0,66.41425987
2002-05-28,7,93144.0,5,2,2002,46214,117102.9088,108556.0,68.31832052
2003-05-28,8,93988.0,5,2,2003,46214,118108.1916,113187.0,70.88192746
2004-05-28,9,96951.0,5,2,2004,46214,121380.8513,115731.0,72.34435593
2005-05-28,10,101430.0,5,2,2005,46214,124815.2938,114324.0,71.72209051
2006-05-28,11,98171.0,5,2,2006,46214,127833.254,119149.0,74.38805903
2007-05-28,12,97196.0,5,2,2007,46214,131315.9054,119549.0,74.71923371
2008-05-28,13,96517.0,5,2,2008,46214,127758.093,117570.0,73.79515991
2009-05-28,14,90592.0,5,2,2009,46214,121808.7039,110896.0,70.39383028
