,Date,% of Homes Decreasing in Value,% of Homes Increasing in Value,% of Listings with Price Reduction,Median % Reduction,Median List Price,Median List Price per Square Foot,Median Market Value (Single Family),Median Price 1 Bedroom,Median Price 2 Bedroom,Median Price 3 Bedroom,Median Price 4 Bedroom,Median Price 5 Bedroom,Sales per Month,Zip_Code,Month
8361,2015-02-28,33.09,61.98,11.046511627907,1.8693221523410202,186900.0,97.8157718293878,195666.0,102017.0,115179.0,160319.0,245415.0,419462.0,18.0,46256,02
8362,2015-03-31,33.74,61.27,18.324607329842898,2.85877644368211,197450.0,98.5429600133776,194191.0,101842.0,114208.0,159013.0,244031.0,417789.0,27.0,46256,03
8363,2015-04-30,42.17,50.9,20.6572769953052,2.59067357512953,219900.0,99.9428571428571,194089.0,102388.0,114087.0,158739.0,243941.0,417139.0,29.0,46256,04
8364,2015-05-31,51.54,39.25,17.0212765957447,1.7567303543913702,229650.0,99.91656097226941,194711.0,103058.0,114492.0,159367.0,244896.0,417515.0,28.0,46256,05
8365,2015-06-30,63.57,27.06,21.951219512195102,2.7603513174404,218200.0,100.21335578198,195372.0,103835.0,114672.0,160116.0,245778.0,417421.0,31.0,46256,06
8366,2015-07-31,68.08,22.56,20.524017467248896,2.70343336036767,212400.0,99.3879395333553,194642.0,103935.0,114548.0,159903.0,245411.0,415504.0,52.0,46256,07
8367,2015-08-31,65.0,23.74,25.862068965517203,2.0,219900.0,99.82551376502519,193671.0,104414.0,114443.0,159255.0,244634.0,413127.0,31.0,46256,08
8368,2015-09-30,63.18,24.69,25.531914893617,2.66156584707702,231200.0,101.40172635463699,193540.0,104802.0,115198.0,159218.0,244489.0,412296.0,39.0,46256,09
8369,2015-10-31,59.64,26.54,23.611111111111104,2.63296471827278,219950.0,101.883240021672,194114.0,105768.0,115832.0,159695.0,244835.0,413078.0,22.0,46256,10
8370,2015-11-30,55.16,30.76,12.254901960784302,2.1148899685624496,225000.0,101.29582682761699,195245.0,105675.0,116629.0,160841.0,245557.0,414503.0,28.0,46256,11
8371,2015-12-31,13.03,78.96,8.571428571428571,2.5991914407166896,227000.0,101.31233595800501,196552.0,106223.0,117578.0,162019.0,246576.0,416153.0,29.0,46256,12
8372,2016-01-31,14.61,78.79,14.6153846153846,1.78677784395473,225000.0,101.22419122271499,198430.0,106788.0,119029.0,163671.0,248365.0,417966.0,14.0,46256,01
8373,2016-02-29,14.98,77.26,18.0555555555556,1.98086124401914,219900.0,103.28512396694201,199773.0,107968.0,120215.0,164869.0,249550.0,419130.0,13.0,46256,02
8374,2016-03-31,13.6,78.99,14.0939597315436,2.04081632653061,229900.0,103.993288590604,199516.0,108367.0,120367.0,164768.0,249023.0,417704.0,34.0,46256,03
8375,2016-04-30,13.29,79.95,17.3333333333333,2.8240370570978497,262000.0,107.49341352156901,198543.0,108223.0,120069.0,164038.0,247388.0,415521.0,36.0,46256,04
8376,2016-05-31,12.64,81.45,23.3333333333333,2.23526124615815,271000.0,109.308862433862,197899.0,107809.0,119750.0,163252.0,246191.0,413574.0,35.0,46256,05
8377,2016-06-30,11.28,84.55,22.5,2.19903447494232,259900.0,107.40740740740699,198864.0,107725.0,120612.0,163935.0,246762.0,414595.0,14.0,46256,06
8638,2014-03-31,52.41,37.35,9.25925925925926,2.26231653291807,212950.0,94.41542788268379,192563.0,102953.0,134393.0,160389.0,229940.0,298703.0,23.0,46259,03
8639,2014-04-30,41.93,48.43,13.114754098360699,2.7626459143968902,223000.0,95.4706785169536,193349.0,104206.0,134567.0,160947.0,231109.0,299673.0,21.0,46259,04
8640,2014-05-31,40.18,52.24,12.878787878787902,2.9733009708737796,204900.0,92.7889502321966,192920.0,105163.0,134335.0,160643.0,230759.0,299550.0,36.0,46259,05
8641,2014-06-30,38.65,55.0,15.625,1.51562771031159,220000.0,94.68399111688299,192371.0,105983.0,134072.0,160392.0,230055.0,298264.0,31.0,46259,06
8642,2014-07-31,37.62,57.2,21.09375,3.57398141529665,216000.0,96.1561812537264,193210.0,106398.0,134759.0,161281.0,230841.0,298905.0,28.0,46259,07
8643,2014-08-31,34.48,60.11,24.1666666666667,3.45065562456867,239900.0,98.3178534255702,193935.0,108209.0,135104.0,162011.0,231562.0,298149.0,15.0,46259,08
8644,2014-09-30,32.17,62.65,22.4806201550388,2.84948005390999,235000.0,98.6695278969957,193908.0,109715.0,134848.0,162083.0,231498.0,297069.0,15.0,46259,09
8645,2014-10-31,33.15,62.18,22.137404580152698,2.3255813953488396,252450.0,102.05391527599501,193607.0,111238.0,134503.0,162003.0,231126.0,296386.0,23.0,46259,10
8646,2014-11-30,35.56,59.43,16.260162601626,1.97044334975369,239900.0,98.68256275438351,193968.0,111766.0,135005.0,162324.0,231622.0,297829.0,14.0,46259,11
8647,2014-12-31,36.81,58.61,11.0169491525424,2.4390243902438997,240950.0,98.56579419146651,194333.0,112853.0,135553.0,162546.0,232257.0,299081.0,13.0,46259,12
8648,2015-01-31,37.98,57.16,15.929203539823,2.56541816316059,271000.0,100.62220218453399,193969.0,114687.0,135443.0,162156.0,231788.0,298542.0,11.0,46259,01
8649,2015-02-28,45.09,50.07,18.965517241379303,1.96078431372549,249777.5,96.002097041444,192689.0,116098.0,134560.0,161112.0,230026.0,296092.0,9.0,46259,02
8650,2015-03-31,49.59,44.7,13.114754098360699,2.667852505401,247500.0,95.5027791814047,191433.0,117185.0,133387.0,160162.0,228244.0,293827.0,15.0,46259,03
8651,2015-04-30,62.72,30.49,15.4929577464789,1.92307692307693,249277.5,95.4462965440953,191318.0,116959.0,133389.0,160267.0,227888.0,293390.0,24.0,46259,04
8652,2015-05-31,75.0,18.31,16.083916083916098,2.30905861456483,239950.0,94.7228349972675,192139.0,116854.0,134349.0,161214.0,228446.0,294438.0,18.0,46259,05
8653,2015-06-30,83.19,12.0,17.2661870503597,2.112105407973,244950.0,98.3451332854917,192781.0,116589.0,135530.0,161944.0,228737.0,295501.0,18.0,46259,06
8654,2015-07-31,82.84,11.46,12.5,3.39989393345477,263950.0,101.140544518028,191990.0,115592.0,135818.0,161475.0,227681.0,294855.0,36.0,46259,07
8655,2015-08-31,77.25,13.73,16.2790697674419,2.00080032012805,262900.0,102.69888698462799,191030.0,113625.0,135748.0,160751.0,226575.0,294334.0,22.0,46259,08
8656,2015-09-30,73.78,15.87,23.2558139534884,2.5166868640237,265000.0,103.52422907489,191015.0,112171.0,136210.0,160868.0,226687.0,294667.0,27.0,46259,09
8657,2015-10-31,70.94,17.44,18.965517241379303,1.9245283018868,265000.0,105.906942991131,191575.0,111325.0,136816.0,161327.0,227327.0,295767.0,22.0,46259,10
8658,2015-11-30,65.44,21.56,15.596330275229398,2.77777777777778,266750.0,106.89233822685999,192808.0,112443.0,137839.0,162512.0,228645.0,296916.0,12.0,46259,11
8659,2015-12-31,10.75,82.54,10.3092783505155,3.04347826086957,263325.0,106.640316205534,194112.0,113559.0,138919.0,163653.0,230001.0,298416.0,21.0,46259,12
8660,2016-01-31,9.25,85.03,17.8571428571429,2.74026551483199,259450.0,106.425855513308,195952.0,114819.0,140273.0,165239.0,232009.0,300449.0,8.0,46259,01
8661,2016-02-29,9.78,84.09,20.481927710843397,2.8840494408475603,234900.0,101.235003528582,197348.0,115899.0,141423.0,166411.0,233423.0,302284.0,8.0,46259,02
8662,2016-03-31,8.42,87.71,18.8679245283019,3.12597686777117,237500.0,101.40700735820101,197332.0,116080.0,141938.0,166557.0,233088.0,301952.0,14.0,46259,03
8663,2016-04-30,7.77,89.39,14.5454545454545,2.4395203285095097,234950.0,101.88679245283001,196733.0,116154.0,141942.0,166235.0,232001.0,300542.0,15.0,46259,04
8664,2016-05-31,6.11,91.77,16.6666666666667,1.49782704926246,229950.0,101.235003528582,196351.0,116214.0,141610.0,165978.0,231431.0,299115.0,21.0,46259,05
8665,2016-06-30,4.94,93.7,11.7117117117117,3.77882554650665,224900.0,100.06216025952699,197697.0,117395.0,142112.0,167064.0,233130.0,300517.0,7.0,46259,06
8884,2010-09-30,25.88,60.37,15.859030837004399,4.34971726837755,175000.0,93.5764833968427,164221.0,121942.0,128126.0,140330.0,200349.0,382850.0,30.0,46260,09
8885,2010-10-31,23.13,64.15,18.502202643171803,3.4013605442176904,170900.0,91.67930651929741,162912.0,119339.0,126910.0,139136.0,199347.0,380961.0,21.0,46260,10
8886,2010-11-30,22.36,64.08,15.962441314554,3.5719388484069197,169900.0,92.73731991316359,161871.0,117700.0,125996.0,138135.0,198651.0,379063.0,26.0,46260,11
8887,2010-12-31,22.3,64.69,11.5,3.52245823960441,169997.0,93.49489795918372,161519.0,115985.0,125853.0,138056.0,198268.0,378489.0,24.0,46260,12
8888,2011-01-31,25.08,61.96,19.1256830601093,3.5200764832530997,169900.0,94.21168687982359,161955.0,116342.0,125906.0,138444.0,198997.0,377011.0,17.0,46260,01
8889,2011-02-28,23.97,62.77,11.5,3.20256204963971,169000.0,92.6405897811432,162052.0,115383.0,125395.0,138522.0,199197.0,374675.0,15.0,46260,02
8890,2011-03-31,23.4,62.83,18.5714285714286,3.83452864836946,169000.0,90.4891304347826,161633.0,114771.0,124523.0,137792.0,199044.0,372748.0,21.0,46260,03
8891,2011-04-30,25.16,59.3,16.3551401869159,3.0633337965536405,175000.0,91.5204079775812,160209.0,113303.0,122932.0,136124.0,197505.0,370225.0,19.0,46260,04
8892,2011-05-31,27.66,58.18,18.552036199095,2.7417528681994,174900.0,91.4876377570176,157767.0,111552.0,121002.0,133704.0,194976.0,366519.0,29.0,46260,05
8893,2011-06-30,27.93,58.91,18.3856502242152,3.8510911424903704,175000.0,91.96753838147279,156074.0,110222.0,119433.0,132035.0,193175.0,363082.0,20.0,46260,06
8894,2011-07-31,30.67,56.05,20.3389830508475,4.2562247286656705,170000.0,90.5271828665568,155820.0,109135.0,118862.0,131823.0,193007.0,361391.0,33.0,46260,07
8895,2011-08-31,31.13,55.18,20.353982300885,4.14042852463835,169950.0,90.54325955734409,157158.0,109876.0,119431.0,133008.0,194979.0,364249.0,25.0,46260,08
8896,2011-09-30,30.97,56.23,23.943661971831002,4.17014178482068,165375.0,89.7099447513812,158668.0,110712.0,120690.0,134614.0,197162.0,369312.0,30.0,46260,09
8897,2011-10-31,32.3,55.94,14.9532710280374,3.8550644385761403,168450.0,89.5997171204353,159049.0,111743.0,120988.0,135031.0,198236.0,370778.0,27.0,46260,10
8898,2011-11-30,34.49,54.91,16.0194174757282,3.6388902456959102,169000.0,89.2396428157683,159148.0,111477.0,121037.0,135199.0,198780.0,370567.0,21.0,46260,11
8899,2011-12-31,50.09,42.25,6.95187165775401,3.5478750640041,167000.0,87.0480960328528,158478.0,110775.0,120167.0,134715.0,198321.0,367514.0,17.0,46260,12
8900,2012-01-31,66.23,26.23,13.333333333333302,3.0321877214872996,165000.0,86.186848436247,157263.0,109763.0,119271.0,133955.0,196812.0,365354.0,17.0,46260,01
8901,2012-02-29,68.63,23.9,13.4831460674157,2.64981569246972,169450.0,85.4769952554514,156167.0,109835.0,118509.0,133317.0,195203.0,363553.0,25.0,46260,02
8902,2012-03-31,79.9,16.29,20.9424083769633,4.21602787456447,174350.0,90.2335416031698,156260.0,110470.0,118267.0,133478.0,195207.0,364636.0,26.0,46260,03
8903,2012-04-30,79.42,16.12,18.6046511627907,3.33704115684094,179900.0,95.2152313817618,157127.0,110821.0,118482.0,134185.0,196619.0,366672.0,22.0,46260,04
8904,2012-05-31,75.79,18.81,20.627802690583,3.40909090909091,175000.0,93.96864908503771,159372.0,111744.0,119367.0,135790.0,199630.0,372438.0,34.0,46260,05
8905,2012-06-30,75.13,18.91,17.903930131004397,3.5714285714285694,174900.0,92.5438596491228,160630.0,111380.0,119876.0,136725.0,200918.0,375043.0,37.0,46260,06
8906,2012-07-31,71.49,21.66,17.8082191780822,3.47263095938788,170999.5,91.11111111111109,161719.0,111523.0,120308.0,137469.0,202211.0,378600.0,30.0,46260,07
8907,2012-08-31,70.34,23.08,21.5789473684211,3.76731187782944,173900.0,91.11111111111109,161388.0,110187.0,120060.0,137184.0,201709.0,377408.0,37.0,46260,08
8908,2012-09-30,70.86,22.63,17.5824175824176,3.6816976127320897,169900.0,90.44847153578621,161129.0,109656.0,119758.0,136766.0,201391.0,376928.0,24.0,46260,09
8909,2012-10-31,68.09,24.69,15.909090909090901,3.5942196233109702,163950.0,88.4778393351801,161632.0,109912.0,120108.0,137111.0,201494.0,378601.0,37.0,46260,10
8910,2012-11-30,67.4,24.58,10.7142857142857,3.23125569224594,161450.0,87.8804309867446,160992.0,109509.0,119191.0,136419.0,200348.0,377308.0,25.0,46260,11
8911,2012-12-31,64.67,25.63,6.94444444444444,4.90104003617517,159900.0,88.2777777777778,161172.0,109345.0,118865.0,136262.0,200491.0,378320.0,35.0,46260,12
8912,2013-01-31,41.06,47.96,20.1438848920863,4.90914721784629,158900.0,89.54252222484459,161123.0,110020.0,118335.0,135849.0,200498.0,377239.0,30.0,46260,01
8913,2013-02-28,43.52,47.36,12.837837837837801,4.48740104508287,174900.0,90.97035040431271,162415.0,112088.0,119327.0,136406.0,202774.0,379908.0,24.0,46260,02
8914,2013-03-31,32.8,58.27,10.828025477707,3.70370370370371,175000.0,93.24689199689199,163158.0,113951.0,120111.0,136913.0,204249.0,380202.0,31.0,46260,03
8915,2013-04-30,45.82,40.91,17.6136363636364,3.93785384038456,180000.0,94.90537866330679,165025.0,115552.0,121575.0,138371.0,207165.0,384053.0,40.0,46260,04
8916,2013-05-31,57.89,31.27,15.508021390374301,3.45065562456867,180000.0,93.2692307692308,166302.0,116208.0,122331.0,139623.0,208722.0,385787.0,38.0,46260,05
8917,2013-06-30,56.16,34.68,15.6756756756757,3.44778254649499,184000.0,91.38141809290951,167766.0,118211.0,122991.0,140804.0,210917.0,389810.0,48.0,46260,06
8918,2013-07-31,63.58,28.21,18.652849740932602,3.4500604787210296,179400.0,91.0917207792208,167986.0,119560.0,123032.0,140984.0,211108.0,390436.0,43.0,46260,07
8919,2013-08-31,63.67,27.82,21.7171717171717,3.27478416195296,175000.0,88.92353892353891,168844.0,121328.0,123344.0,141545.0,212422.0,393459.0,56.0,46260,08
8920,2013-09-30,65.76,26.76,17.032967032967,3.1763803990397204,175000.0,88.46373500856649,169786.0,122029.0,123697.0,142200.0,213601.0,395646.0,46.0,46260,09
8921,2013-10-31,67.25,25.04,22.4137931034483,3.46059819162251,179000.0,91.4127423822715,170638.0,122086.0,123742.0,142654.0,215104.0,397912.0,43.0,46260,10
8922,2013-11-30,69.57,24.88,20.0,4.27740332154084,172450.0,92.2467328354358,172217.0,123619.0,124947.0,143750.0,217275.0,402347.0,30.0,46260,11
8923,2013-12-31,67.38,27.17,8.888888888888891,2.34375,174900.0,91.4127423822715,173646.0,125653.0,126217.0,144808.0,219074.0,407035.0,29.0,46260,12
8924,2014-01-31,66.28,26.71,14.0625,3.30645161290323,172450.0,93.3116966169981,176180.0,126296.0,128080.0,146804.0,222511.0,415135.0,30.0,46260,01
8925,2014-02-28,66.68,27.08,12.6984126984127,2.1748586341887797,177500.0,92.8145872446948,178372.0,125877.0,128915.0,148797.0,224988.0,422304.0,25.0,46260,02
8926,2014-03-31,63.89,28.08,18.2432432432432,3.1376986037554198,181900.0,93.32785087719299,180865.0,125634.0,130034.0,150922.0,228230.0,430941.0,34.0,46260,03
8927,2014-04-30,43.07,47.87,15.0602409638554,2.86624203821656,187500.0,94.53908955379259,181673.0,126549.0,130099.0,151832.0,228541.0,433457.0,48.0,46260,04
8928,2014-05-31,35.43,56.56,20.5263157894737,3.22788896061975,189900.0,95.54234506796179,181603.0,127020.0,130075.0,151872.0,228870.0,435446.0,54.0,46260,05
8929,2014-06-30,34.37,59.01,23.5602094240838,3.55294117647059,219000.0,99.60620177811279,181194.0,127070.0,129891.0,151670.0,228747.0,435688.0,44.0,46260,06
8930,2014-07-31,30.88,64.08,24.468085106383,2.9440628066732097,233950.0,103.013051650009,181567.0,127937.0,130334.0,151975.0,230211.0,440332.0,49.0,46260,07
8931,2014-08-31,29.41,65.77,22.9166666666667,4.00053347559349,214970.0,100.702075702076,182069.0,129536.0,130771.0,152334.0,231271.0,443715.0,31.0,46260,08
8932,2014-09-30,28.53,66.24,19.402985074626898,2.97848357506378,202450.0,99.82638888888891,182004.0,130113.0,130763.0,152336.0,231422.0,445632.0,25.0,46260,09
8933,2014-10-31,32.08,63.46,25.4807692307692,3.0312215822976603,214970.0,98.5909090909091,181867.0,130181.0,130792.0,152311.0,231526.0,446223.0,28.0,46260,10
8934,2014-11-30,30.9,64.79,18.461538461538503,2.5979112472091,214700.0,97.0267764298094,181962.0,130181.0,130984.0,152602.0,232100.0,447336.0,19.0,46260,11
8935,2014-12-31,31.18,64.74,8.241758241758241,3.01369863013699,201995.0,98.11135638950209,182175.0,130603.0,131209.0,152946.0,232922.0,448045.0,37.0,46260,12
8936,2015-01-31,31.64,64.79,14.9068322981366,4.34782608695652,225585.0,101.999450828485,181335.0,130337.0,130744.0,152493.0,232132.0,445266.0,18.0,46260,01
8937,2015-02-28,33.54,62.85,6.172839506172839,2.38208670795617,226270.0,99.75560081466391,179895.0,129260.0,130049.0,151329.0,230433.0,440186.0,21.0,46260,02
8938,2015-03-31,34.25,62.03,15.909090909090901,2.24940476190476,219450.0,97.246304065264,178371.0,128223.0,129304.0,150111.0,228187.0,434780.0,30.0,46260,03
8939,2015-04-30,38.28,57.2,19.6428571428571,3.0312215822976603,219900.0,98.6271312924839,177847.0,128003.0,129538.0,149624.0,227775.0,433279.0,37.0,46260,04
8940,2015-05-31,42.81,50.38,21.6450216450216,3.2010908910297995,215000.0,98.65470852017941,178079.0,129440.0,130259.0,149792.0,228115.0,433004.0,26.0,46260,05
8941,2015-06-30,51.5,39.61,20.661157024793397,2.63157894736842,214950.0,99.19104019247791,178260.0,129818.0,130848.0,149905.0,228521.0,432673.0,39.0,46260,06
8942,2015-07-31,61.49,29.04,23.4513274336283,2.84738687025672,209995.0,97.61258817145959,177798.0,128761.0,130663.0,149589.0,227488.0,426958.0,46.0,46260,07
8943,2015-08-31,59.29,29.89,25.1256281407035,3.4202430665216204,215000.0,99.8105234365803,177053.0,126659.0,130192.0,149114.0,226131.0,421558.0,29.0,46260,08
8944,2015-09-30,61.37,27.59,20.6030150753769,3.4487515519382,234900.0,100.0,177266.0,126514.0,130390.0,149379.0,225983.0,418676.0,44.0,46260,09
8945,2015-10-31,60.32,28.31,23.3695652173913,3.45065562456867,224900.0,99.95762711864408,177916.0,128015.0,130812.0,150076.0,226328.0,420157.0,28.0,46260,10
8946,2015-11-30,61.18,28.76,21.084337349397604,3.2107957189390404,218400.0,99.2555047723218,179319.0,129313.0,131450.0,151334.0,227497.0,422844.0,23.0,46260,11
8947,2015-12-31,20.4,71.23,10.897435897435901,3.05635536764227,215000.0,98.7330803368539,180821.0,130296.0,132280.0,152748.0,228728.0,425144.0,27.0,46260,12
8948,2016-01-31,19.43,72.63,12.962962962963,1.6530396228579398,197900.0,94.8717948717949,182830.0,131988.0,133473.0,154386.0,230613.0,429062.0,21.0,46260,01
8949,2016-02-29,21.56,70.89,16.9811320754717,2.98323437568721,198500.0,95.53802571043948,184258.0,133871.0,134547.0,155628.0,232261.0,432549.0,22.0,46260,02
8950,2016-03-31,18.22,74.92,4.76190476190476,2.35294117647059,194900.0,97.542242703533,184266.0,134292.0,134450.0,155518.0,232262.0,433449.0,35.0,46260,03
8951,2016-04-30,16.04,76.77,9.83606557377049,2.85877644368211,189900.0,97.5774154374963,183645.0,133629.0,133754.0,154969.0,231318.0,431059.0,34.0,46260,04
8952,2016-05-31,14.08,78.73,10.924369747899199,2.7247956403269704,187900.0,99.8463901689708,183223.0,132484.0,133064.0,154487.0,230357.0,428729.0,37.0,46260,05
8953,2016-06-30,11.46,83.77,18.75,3.36989395675928,180000.0,93.46358597222991,184363.0,132706.0,133466.0,155471.0,231152.0,429879.0,14.0,46260,06
9172,2010-09-30,22.76,62.77,22.4358974358974,4.1231316053813,134400.0,76.991695303551,127213.0,70736.0,88473.0,115000.0,144099.0,156588.0,28.0,46268,09
9173,2010-10-31,23.13,63.34,18.125,5.2174594180194,132000.0,75.9725092209927,126186.0,70241.0,87138.0,113780.0,143032.0,155498.0,14.0,46268,10
9174,2010-11-30,23.16,64.23,15.894039735099302,2.9521609227348,132250.0,75.82322357019059,125371.0,69741.0,85683.0,112746.0,142498.0,154897.0,17.0,46268,11
9175,2010-12-31,22.44,66.01,12.1794871794872,4.0016012810248,129900.0,74.2574257425743,125478.0,69730.0,85725.0,112918.0,142839.0,155056.0,22.0,46268,12
9176,2011-01-31,23.93,63.26,15.5405405405405,4.934093883929901,129900.0,73.7107623318386,125939.0,69209.0,85326.0,113321.0,143743.0,155799.0,16.0,46268,01
9177,2011-02-28,25.57,60.63,9.09090909090909,5.8892815076561,129900.0,73.1025027011005,126119.0,69306.0,85319.0,113256.0,144367.0,156125.0,14.0,46268,02
9178,2011-03-31,20.46,64.74,22.485207100591698,5.415685240811699,129900.0,75.2360215053763,125655.0,69173.0,84797.0,112620.0,144015.0,156030.0,24.0,46268,03
9179,2011-04-30,20.94,64.59,18.0232558139535,3.3355570380254,129900.0,74.9943438914027,124507.0,69325.0,84188.0,111380.0,142642.0,154913.0,18.0,46268,04
9180,2011-05-31,20.46,66.99,18.452380952381002,3.7064492216457,129900.0,75.0867052023121,122952.0,69004.0,83001.0,109921.0,140848.0,153339.0,24.0,46268,05
9181,2011-06-30,16.99,71.97,21.022727272727302,2.8436018957346,129900.0,75.8785942492013,121950.0,68429.0,81943.0,108878.0,139978.0,152431.0,28.0,46268,06
9182,2011-07-31,13.92,77.82,17.6470588235294,3.5727687711506,129900.0,76.3938825377433,121557.0,68291.0,81391.0,108414.0,139975.0,152698.0,18.0,46268,07
9183,2011-08-31,16.42,75.11,18.9944134078212,3.3155667391056003,129900.0,76.29107981220659,122301.0,68775.0,81535.0,108997.0,141066.0,154392.0,20.0,46268,08
9184,2011-09-30,15.39,75.86,17.4418604651163,3.4342345608379,128850.0,74.99444444444441,123326.0,69610.0,82431.0,110144.0,142012.0,155843.0,34.0,46268,09
9185,2011-10-31,18.12,73.67,9.467455621301779,3.1269543464665,128000.0,74.3691358409818,123576.0,69531.0,82419.0,110341.0,142109.0,156241.0,25.0,46268,10
9186,2011-11-30,18.84,72.79,15.243902439024401,3.813446240698,124900.0,73.16159496327391,123457.0,68837.0,82275.0,110271.0,141669.0,155959.0,19.0,46268,11
9187,2011-12-31,38.38,52.16,14.8936170212766,5.1348999129678,124900.0,72.0556884302144,122675.0,67432.0,81123.0,109429.0,140721.0,155126.0,20.0,46268,12
